Player,R,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,K,D,A,FK,FD,DPR
sSef,0.95,188.8,0.91,0.7,125.3,0.64,0.28,0.07,0.08,21.0,13.0,3350,3683,1471,378,433,0.709
SoOn,0.95,196.5,0.98,0.69,129.3,0.69,0.19,0.13,0.12,21.0,13.0,1313,1337,365,254,233,0.704
sturNN,0.95,194.9,0.94,0.69,127.5,0.69,0.23,0.07,0.08,25.0,13.0,1596,1689,522,164,177,0.73
TENNN,0.95,206.6,0.94,0.7,136.4,0.7,0.24,0.13,0.15,23.0,16.0,2015,2141,685,359,410,0.747
snarly,0.95,205.6,0.94,0.69,133.5,0.71,0.24,0.15,0.14,29.0,11.0,2816,2998,951,585,539,0.761
JustnatioNN,0.95,193.4,0.89,0.69,125.4,0.67,0.32,0.12,0.12,27.0,10.0,754,851,362,130,137,0.754
steady,0.95,187.4,0.9,0.71,124.5,0.66,0.22,0.07,0.08,25.0,13.0,824,917,273,82,102,0.731
Flickless,0.95,190.7,0.91,0.71,124.6,0.66,0.39,0.09,0.1,25.0,13.0,961,1055,565,135,147,0.725
Buld,0.95,194.4,0.9,0.68,128.0,0.66,0.31,0.09,0.12,21.0,17.0,2263,2511,1070,317,406,0.734
brk,0.95,224.2,0.96,0.68,143.2,0.76,0.19,0.23,0.21,20.0,17.0,773,803,194,230,212,0.792
v1xen,0.95,179.6,0.97,0.73,116.8,0.64,0.3,0.07,0.06,23.0,13.0,2064,2134,979,213,193,0.661
makiba,0.95,173.9,0.89,0.73,113.2,0.6,0.38,0.06,0.08,25.0,15.0,956,1077,608,96,124,0.68
flippy,0.95,189.4,0.94,0.71,125.6,0.67,0.3,0.07,0.08,26.0,15.0,1729,1837,773,191,212,0.708
Divine,0.95,183.8,0.87,0.7,116.6,0.64,0.4,0.06,0.09,26.0,15.0,663,762,413,60,83,0.735
Bobovo,0.95,207.3,0.95,0.7,134.9,0.72,0.28,0.13,0.12,23.0,12.0,2755,2915,1083,494,456,0.762
BaWaN,0.95,201.3,0.95,0.68,133.3,0.69,0.22,0.09,0.08,24.0,11.0,846,894,272,114,98,0.728
River,0.95,205.4,0.98,0.69,136.0,0.74,0.18,0.13,0.12,25.0,16.0,1881,1915,469,340,317,0.75
Monstrum,0.95,208.6,0.95,0.69,135.4,0.72,0.24,0.13,0.13,27.0,15.0,1691,1784,560,297,305,0.758
Harmon,0.95,181.0,0.87,0.72,122.1,0.6,0.35,0.06,0.06,26.0,13.0,2983,3416,1728,290,300,0.692
Jinboong,0.95,202.7,0.93,0.7,131.5,0.69,0.28,0.1,0.12,29.0,14.0,1507,1624,618,217,256,0.74
Vernina,0.95,196.2,0.99,0.67,128.7,0.71,0.16,0.11,0.1,24.0,12.0,2404,2432,536,363,346,0.715
ease,0.95,178.3,0.9,0.71,116.5,0.63,0.34,0.07,0.08,25.0,17.0,1398,1557,758,151,175,0.696
Eren,0.95,225.2,1.0,0.68,142.4,0.8,0.2,0.15,0.18,26.0,13.0,1305,1300,335,223,245,0.793
XeoN,0.95,196.0,0.95,0.69,123.7,0.69,0.22,0.12,0.13,29.0,17.0,970,1024,313,167,179,0.727
INFESTOR,0.95,193.2,0.94,0.67,127.6,0.67,0.21,0.07,0.08,23.0,14.0,1110,1175,351,123,131,0.712
kongared,0.95,186.3,0.94,0.72,121.1,0.66,0.3,0.07,0.08,26.0,17.0,4490,4765,2022,489,542,0.7
Hoax,0.95,185.6,0.89,0.7,122.9,0.64,0.31,0.06,0.08,19.0,13.0,1610,1807,785,155,193,0.721
Vlady,0.95,175.2,0.84,0.7,115.1,0.6,0.3,0.05,0.07,20.0,10.0,956,1137,483,80,108,0.714
roompa,0.95,191.1,0.93,0.69,127.3,0.66,0.28,0.08,0.09,29.0,15.0,2275,2455,974,261,310,0.71
COOKIEOREOYUMMY1,0.95,213.7,0.98,0.67,142.1,0.75,0.2,0.12,0.17,29.0,13.0,1069,1093,279,175,245,0.772
Cantzer,0.95,175.5,0.87,0.72,116.0,0.6,0.34,0.06,0.06,23.0,10.0,1979,2272,1107,187,198,0.69
Sandra,0.95,213.8,0.95,0.69,140.9,0.73,0.2,0.18,0.17,21.0,13.0,894,938,242,218,204,0.764
RIZKYMD,0.95,186.0,0.95,0.74,117.1,0.66,0.32,0.06,0.08,21.0,15.0,1007,1062,481,97,124,0.699
Flynch,0.95,201.0,0.92,0.67,130.0,0.7,0.21,0.12,0.13,26.0,13.0,1723,1869,523,304,315,0.763
Truth,0.95,185.6,0.93,0.69,124.7,0.66,0.24,0.08,0.09,30.0,17.0,1025,1099,376,131,139,0.708
Tkaz,0.95,207.3,0.96,0.69,136.0,0.73,0.24,0.11,0.12,24.0,12.0,3914,4080,1282,597,664,0.758
Belyaks1,0.95,192.7,0.89,0.71,128.4,0.66,0.3,0.08,0.11,24.0,17.0,1532,1720,695,194,255,0.74
Yifang,0.95,200.8,0.95,0.7,134.7,0.7,0.32,0.08,0.12,24.0,14.0,1130,1188,517,125,187,0.735
jas0n,0.95,212.6,0.96,0.67,141.7,0.73,0.2,0.13,0.14,23.0,16.0,1728,1800,468,311,340,0.755
dinkzj,0.95,180.7,0.95,0.7,122.2,0.63,0.2,0.07,0.07,21.0,16.0,2475,2618,799,284,229,0.663
YouBreak,0.95,184.0,0.94,0.69,122.1,0.64,0.21,0.07,0.08,23.0,16.0,3057,3260,1020,355,398,0.687
Spyko,0.95,183.0,0.87,0.7,118.8,0.63,0.28,0.1,0.1,22.0,11.0,638,732,283,103,102,0.725
BerLIN,0.95,203.5,0.94,0.69,136.3,0.69,0.32,0.11,0.12,25.0,16.0,2855,3030,1310,330,375,0.733
severiNe,0.95,182.7,0.91,0.71,117.9,0.62,0.31,0.08,0.1,18.0,15.0,3043,3357,1521,407,495,0.688
no1syboy,0.95,184.0,0.87,0.72,119.4,0.63,0.31,0.07,0.09,20.0,12.0,2394,2742,1183,269,352,0.726
fred,0.95,212.3,0.98,0.68,134.9,0.74,0.19,0.16,0.15,24.0,13.0,992,1013,251,219,202,0.751
JoXJo,0.95,177.6,0.87,0.7,116.0,0.6,0.41,0.08,0.09,22.0,16.0,1804,2077,1230,226,264,0.693
Ripper,0.95,194.0,0.96,0.71,127.6,0.7,0.3,0.06,0.06,32.0,15.0,1277,1336,551,104,119,0.728
theory,0.95,188.5,0.92,0.68,125.9,0.65,0.28,0.07,0.09,27.0,19.0,1318,1437,560,135,182,0.706
jarpiX,0.95,196.4,0.93,0.69,129.5,0.68,0.32,0.08,0.09,22.0,14.0,1247,1345,582,144,163,0.728
Tiger,0.95,174.5,0.86,0.71,115.0,0.6,0.35,0.05,0.05,25.0,5.0,610,708,353,47,53,0.702
Rexon,0.95,176.9,0.92,0.71,120.7,0.62,0.3,0.06,0.07,25.0,9.0,854,931,407,89,93,0.679
Happy,0.95,219.8,1.0,0.67,140.1,0.75,0.3,0.09,0.1,16.0,8.0,1195,1194,469,138,135,0.751
MARKEZZ,0.95,182.5,0.88,0.7,120.3,0.63,0.33,0.07,0.08,26.0,12.0,1168,1321,613,125,154,0.708
PPDBJ,0.95,185.5,0.93,0.69,124.3,0.66,0.2,0.09,0.1,27.0,16.0,1129,1214,343,145,159,0.71
axeLiNh0,0.95,175.8,0.92,0.72,113.5,0.62,0.29,0.05,0.06,26.0,16.0,1877,2050,890,155,192,0.678
zyad,0.95,219.8,1.0,0.67,140.9,0.76,0.16,0.17,0.18,22.0,11.0,1537,1539,326,334,364,0.765
shhhack,0.95,168.7,0.86,0.71,109.2,0.58,0.35,0.06,0.08,24.0,20.0,1131,1320,692,125,154,0.675
VolcaN,0.95,212.4,1.0,0.66,139.0,0.76,0.15,0.13,0.11,20.0,10.0,1912,1906,373,332,280,0.761
Mazin,0.95,187.4,0.95,0.7,120.7,0.66,0.27,0.1,0.11,27.0,16.0,2140,2264,881,322,373,0.696
rise,0.95,178.7,0.89,0.71,118.0,0.62,0.36,0.06,0.08,22.0,14.0,2434,2728,1410,240,295,0.697
satellite,0.95,213.1,0.96,0.68,140.0,0.73,0.19,0.16,0.15,19.0,12.0,2102,2180,554,470,439,0.76
jeyj7y,0.95,186.1,0.9,0.73,123.4,0.64,0.32,0.09,0.1,28.0,21.0,2227,2469,1124,303,352,0.708
infiltrator,0.95,230.1,1.02,0.67,149.3,0.8,0.16,0.2,0.2,27.0,14.0,2226,2192,458,542,546,0.79
Marw0ll,0.95,185.7,0.89,0.69,126.2,0.63,0.31,0.06,0.07,27.0,10.0,759,851,373,69,79,0.708
Winsum,0.95,221.5,0.97,0.67,141.0,0.76,0.22,0.13,0.17,19.0,18.0,3012,3113,875,525,643,0.781
lukxo,0.95,188.9,0.9,0.7,125.4,0.65,0.34,0.09,0.1,29.0,19.0,714,792,374,100,105,0.723
Momiji,0.95,194.3,0.94,0.69,129.7,0.67,0.26,0.08,0.1,24.0,12.0,2304,2440,885,275,350,0.714
Happen,0.95,190.7,0.91,0.7,128.0,0.67,0.3,0.07,0.08,24.0,14.0,1204,1327,542,120,137,0.734
Delend,0.95,180.1,0.89,0.71,120.1,0.63,0.34,0.05,0.08,29.0,17.0,987,1107,544,79,124,0.702
starki,0.95,193.0,0.96,0.68,123.5,0.69,0.29,0.07,0.09,30.0,17.0,1156,1204,486,115,146,0.718
jammyz,0.94,188.5,0.93,0.68,123.5,0.66,0.21,0.1,0.1,20.0,12.0,1192,1286,372,180,185,0.71
MICKNUTTY333,0.94,187.0,0.91,0.69,124.4,0.66,0.33,0.07,0.09,24.0,19.0,2660,2917,1344,277,362,0.72
John Ham,0.94,191.2,0.88,0.69,129.1,0.66,0.35,0.07,0.07,22.0,12.0,691,784,370,71,77,0.744
Tio,0.94,172.3,0.87,0.69,114.8,0.6,0.25,0.05,0.07,19.0,16.0,1124,1296,467,101,124,0.694
Guardy,0.94,197.2,0.89,0.7,129.4,0.68,0.33,0.1,0.12,30.0,9.0,997,1114,481,141,180,0.761
Nifty,0.94,195.4,0.97,0.69,127.3,0.7,0.22,0.09,0.09,26.0,15.0,1296,1333,416,175,176,0.717
JSP,0.94,198.3,0.93,0.66,130.1,0.69,0.24,0.12,0.12,30.0,16.0,1537,1657,539,257,277,0.746
pecks,0.94,214.0,0.99,0.68,135.8,0.74,0.23,0.09,0.11,22.0,14.0,1121,1127,353,141,172,0.745
misu,0.94,166.4,0.85,0.71,111.5,0.58,0.41,0.05,0.07,23.0,7.0,714,840,502,60,82,0.68
Yuno,0.94,205.0,0.97,0.67,133.5,0.74,0.14,0.16,0.15,24.0,14.0,743,763,137,161,154,0.761
Derialy,0.94,184.8,0.93,0.69,123.3,0.65,0.22,0.07,0.09,27.0,12.0,1575,1686,542,174,222,0.698
Elysium,0.94,185.2,0.92,0.7,120.1,0.66,0.31,0.08,0.08,27.0,15.0,1229,1333,575,144,152,0.714
Fross,0.94,199.4,0.97,0.67,127.5,0.72,0.25,0.09,0.1,23.0,20.0,853,883,298,102,121,0.744
mTz1,0.94,207.2,0.98,0.66,133.7,0.74,0.22,0.13,0.13,26.0,14.0,1105,1130,328,202,201,0.753
OLIZERA,0.94,207.2,0.92,0.67,137.1,0.7,0.21,0.13,0.13,22.0,18.0,1630,1773,490,297,308,0.761
DeadInk,0.94,205.4,0.94,0.68,132.4,0.71,0.19,0.14,0.14,24.0,14.0,2459,2614,666,471,490,0.756
Ginilson,0.94,200.9,0.93,0.71,130.4,0.7,0.33,0.12,0.12,25.0,16.0,864,934,411,143,150,0.754
AC,0.94,188.3,0.92,0.67,122.6,0.67,0.21,0.08,0.09,28.0,14.0,1256,1365,400,150,169,0.73
Carlee,0.94,178.4,0.89,0.7,118.5,0.62,0.31,0.05,0.08,25.0,18.0,1713,1919,871,151,222,0.69
KhA,0.94,179.1,0.93,0.7,117.7,0.65,0.27,0.05,0.07,24.0,12.0,1152,1239,485,88,119,0.696
nat1,0.94,202.3,0.93,0.69,130.6,0.69,0.28,0.14,0.13,21.0,15.0,2075,2230,846,410,404,0.74
miniature,0.94,207.7,0.93,0.68,138.0,0.71,0.28,0.14,0.14,26.0,11.0,3331,3566,1295,632,677,0.762
Banger,0.94,194.8,0.98,0.68,126.8,0.68,0.24,0.07,0.07,29.0,11.0,718,729,257,57,58,0.693
watasink,0.94,210.3,0.97,0.63,139.1,0.74,0.18,0.13,0.13,27.0,18.0,1277,1318,314,220,216,0.765
rarkar,0.94,192.8,0.94,0.7,121.6,0.68,0.26,0.13,0.13,18.0,14.0,1230,1307,465,234,222,0.724
kev,0.94,207.0,0.94,0.69,133.7,0.72,0.27,0.12,0.13,21.0,14.0,4380,4680,1635,751,772,0.771
bmblbe,0.94,188.2,0.95,0.67,128.1,0.66,0.22,0.07,0.07,27.0,10.0,843,889,283,95,93,0.7
Zamal,0.94,222.1,0.97,0.66,145.6,0.77,0.17,0.2,0.19,31.0,20.0,1606,1648,351,419,403,0.787
Stefanie,0.94,210.9,0.96,0.67,142.1,0.72,0.21,0.14,0.17,25.0,24.0,2073,2163,608,392,498,0.753
tellfeenzo,0.94,209.8,0.97,0.65,137.4,0.73,0.2,0.12,0.12,25.0,17.0,1030,1064,276,164,171,0.754
LiriLia,0.94,178.0,0.89,0.72,117.3,0.64,0.37,0.07,0.08,25.0,15.0,2185,2459,1257,244,290,0.716
SPMAK,0.94,182.2,0.85,0.7,121.1,0.61,0.44,0.06,0.1,19.0,16.0,735,864,535,75,117,0.713
ducT,0.94,187.0,0.92,0.69,120.7,0.66,0.29,0.07,0.08,23.0,13.0,1511,1649,675,150,189,0.719
Ghost,0.94,192.5,0.94,0.69,124.6,0.7,0.21,0.1,0.11,31.0,14.0,2242,2373,679,326,361,0.739
jEEE,0.94,189.4,0.9,0.71,126.0,0.65,0.34,0.08,0.1,25.0,14.0,1384,1540,727,172,206,0.723
Hitch,0.94,199.0,0.93,0.7,132.0,0.67,0.32,0.07,0.09,17.0,12.0,2164,2324,1045,223,307,0.719
tyti,0.94,213.8,0.93,0.67,140.6,0.72,0.22,0.14,0.12,23.0,10.0,1605,1723,482,307,257,0.776
emluo,0.94,199.3,0.98,0.68,134.1,0.71,0.15,0.1,0.1,31.0,17.0,1610,1644,348,235,224,0.721
tatzuki,0.94,219.1,0.98,0.65,142.6,0.77,0.16,0.18,0.2,25.0,14.0,1313,1336,280,310,344,0.779
Eeyore,0.94,195.3,0.95,0.68,127.5,0.68,0.22,0.09,0.11,21.0,16.0,2548,2686,821,338,428,0.719
mikester,0.94,217.9,0.95,0.69,146.3,0.75,0.22,0.14,0.13,24.0,11.0,787,832,232,149,135,0.788
qxv,0.94,191.1,0.91,0.68,125.1,0.66,0.24,0.09,0.1,26.0,15.0,2301,2540,852,327,344,0.728
MILKY,0.94,179.4,0.9,0.69,118.1,0.64,0.37,0.06,0.09,25.0,16.0,973,1082,562,97,138,0.71
Melzz,0.94,189.6,0.88,0.68,123.5,0.64,0.34,0.08,0.09,19.0,14.0,645,734,337,85,91,0.733
Eugene,0.94,189.3,0.93,0.69,124.7,0.65,0.34,0.05,0.07,24.0,14.0,954,1030,492,78,106,0.705
WAT,0.94,186.5,0.94,0.71,121.2,0.67,0.27,0.08,0.08,30.0,15.0,2288,2427,908,269,282,0.712
Kyro,0.94,187.7,0.93,0.69,122.4,0.66,0.22,0.08,0.1,21.0,13.0,2847,3068,938,355,421,0.715
thebigfiz,0.94,186.1,0.93,0.71,122.9,0.66,0.28,0.07,0.08,27.0,14.0,1419,1531,600,142,165,0.711
stunna,0.94,213.6,0.93,0.69,139.2,0.74,0.21,0.16,0.18,26.0,13.0,964,1034,268,213,240,0.792
Glenn,0.94,196.5,0.93,0.7,132.7,0.68,0.31,0.08,0.09,24.0,14.0,893,965,403,105,116,0.732
DxN,0.94,197.8,0.96,0.68,131.5,0.7,0.18,0.12,0.11,21.0,13.0,1489,1553,375,253,245,0.727
sae,0.94,212.0,0.94,0.68,135.1,0.72,0.21,0.14,0.13,19.0,9.0,2285,2437,683,433,428,0.766
Liyan,0.94,183.4,0.93,0.69,123.0,0.65,0.27,0.07,0.07,20.0,16.0,1040,1122,431,112,119,0.701
Xhowi,0.94,200.7,0.93,0.7,131.9,0.69,0.25,0.1,0.12,28.0,14.0,841,904,307,123,151,0.743
tensai,0.94,192.8,0.92,0.7,126.3,0.67,0.28,0.1,0.1,26.0,12.0,1040,1133,438,156,161,0.73
eKo,0.94,197.2,0.96,0.71,123.7,0.67,0.33,0.07,0.08,23.0,17.0,1711,1791,828,183,198,0.706
BONECOLD,0.94,182.0,0.93,0.7,115.5,0.64,0.27,0.09,0.11,30.0,21.0,2764,2967,1181,398,476,0.686
bungee,0.94,211.4,0.99,0.67,138.0,0.76,0.17,0.14,0.14,26.0,15.0,2347,2374,529,438,440,0.767
flainzz,0.94,185.3,0.95,0.69,121.1,0.65,0.23,0.06,0.07,22.0,15.0,1664,1750,582,160,189,0.682
Trick,0.94,198.1,0.87,0.7,129.1,0.65,0.33,0.11,0.12,17.0,15.0,4058,4679,2096,664,755,0.744
frontside,0.94,187.5,0.95,0.7,126.3,0.66,0.21,0.06,0.07,26.0,13.0,1952,2054,626,167,207,0.695
Velocity,0.94,191.6,0.84,0.71,127.0,0.64,0.42,0.07,0.08,23.0,12.0,944,1124,620,97,113,0.765
Nitro,0.94,184.1,0.92,0.69,118.7,0.65,0.27,0.06,0.08,24.0,11.0,1737,1892,732,168,210,0.709
ray4c,0.94,232.6,0.97,0.7,143.2,0.77,0.24,0.16,0.19,11.0,25.0,1016,1052,318,211,247,0.794
Xaline,0.94,196.2,0.92,0.67,132.2,0.67,0.2,0.09,0.09,19.0,15.0,1623,1757,492,207,223,0.722
TheCady,0.94,233.6,0.99,0.66,149.0,0.8,0.15,0.21,0.19,29.0,16.0,943,957,173,242,220,0.815
str1keR,0.94,205.2,0.97,0.68,134.6,0.73,0.2,0.13,0.12,24.0,15.0,2249,2321,608,404,384,0.754
mNdS,0.94,174.7,0.9,0.72,115.6,0.61,0.27,0.07,0.1,25.0,12.0,1759,1961,783,189,279,0.685
Annie,0.94,201.8,0.97,0.68,132.5,0.71,0.16,0.13,0.1,30.0,8.0,1089,1120,242,196,158,0.729
PAULTATO,0.94,185.7,0.87,0.68,123.0,0.63,0.22,0.06,0.09,22.0,13.0,971,1122,341,81,119,0.732
nolan,0.94,224.2,1.04,0.69,141.2,0.78,0.25,0.14,0.14,21.0,12.0,1553,1492,502,278,278,0.746
muffinloop,0.94,221.1,0.96,0.65,144.5,0.77,0.24,0.16,0.16,27.0,16.0,823,857,252,174,174,0.802
Zik,0.94,180.4,0.9,0.69,117.0,0.62,0.28,0.08,0.11,28.0,17.0,2710,3015,1211,359,452,0.692
Maka,0.94,207.0,0.94,0.68,133.7,0.7,0.3,0.08,0.09,18.0,9.0,994,1052,422,108,134,0.74
POISED,0.94,185.6,0.92,0.72,120.8,0.65,0.26,0.07,0.08,22.0,14.0,3670,3995,1447,387,440,0.712
Ivory,0.94,202.6,0.95,0.7,131.1,0.7,0.26,0.09,0.1,18.0,19.0,953,1004,351,120,134,0.739
lauzen,0.94,196.1,0.96,0.7,131.8,0.7,0.21,0.11,0.09,29.0,11.0,1155,1209,345,179,154,0.732
Neli,0.94,195.4,0.94,0.69,128.0,0.68,0.27,0.08,0.09,22.0,11.0,703,749,281,78,89,0.724
modeskiii,0.94,184.2,0.93,0.7,119.7,0.65,0.2,0.08,0.1,30.0,14.0,1008,1089,306,119,160,0.707
RiceballiNNN,0.94,192.5,0.86,0.69,131.8,0.63,0.31,0.07,0.08,22.0,14.0,1114,1296,548,119,138,0.735
LunaFox,0.94,202.6,0.91,0.68,139.3,0.68,0.33,0.08,0.1,24.0,15.0,1998,2202,965,234,304,0.749
delz1k,0.94,186.8,0.95,0.73,120.5,0.66,0.31,0.08,0.08,23.0,13.0,2051,2166,964,238,248,0.692
blackhawk,0.94,184.6,0.93,0.7,123.0,0.66,0.3,0.07,0.08,31.0,13.0,3567,3823,1612,388,451,0.707
dopey,0.94,189.7,0.89,0.71,125.4,0.66,0.35,0.07,0.09,23.0,16.0,870,974,455,97,114,0.741
p0wa77,0.94,194.8,0.94,0.7,129.4,0.69,0.26,0.08,0.09,32.0,12.0,1557,1665,575,175,200,0.74
agM,0.94,190.2,0.94,0.69,125.6,0.66,0.19,0.08,0.09,22.0,13.0,3496,3707,1023,418,461,0.702
Kim,0.94,177.7,0.88,0.73,114.7,0.62,0.37,0.07,0.08,18.0,18.0,1866,2117,1097,198,245,0.705
mittens,0.94,193.2,0.91,0.68,128.9,0.69,0.26,0.11,0.11,23.0,10.0,753,823,290,126,126,0.75
Techno,0.94,182.6,0.91,0.7,121.4,0.66,0.31,0.07,0.08,25.0,13.0,993,1096,466,106,117,0.724
sian,0.94,179.6,0.87,0.7,120.7,0.61,0.27,0.06,0.05,30.0,12.0,728,833,324,75,62,0.693
intox,0.94,192.2,0.9,0.69,125.8,0.66,0.29,0.08,0.08,21.0,11.0,2526,2806,1088,294,310,0.738
kpiz,0.94,183.5,0.89,0.74,120.9,0.64,0.26,0.07,0.08,20.0,11.0,1119,1252,465,121,133,0.711
KlausC,0.94,194.2,0.87,0.7,127.6,0.64,0.37,0.09,0.09,18.0,13.0,974,1122,570,137,136,0.736
w0rldw1de,0.94,182.1,0.92,0.69,121.1,0.65,0.27,0.06,0.08,31.0,12.0,2824,3072,1168,259,329,0.704
zini,0.94,170.3,0.81,0.72,111.0,0.57,0.41,0.06,0.09,18.0,13.0,834,1036,600,85,126,0.709
zeeq,0.94,185.4,0.92,0.68,124.0,0.66,0.22,0.07,0.08,25.0,12.0,1849,2002,623,191,235,0.714
cgrs,0.94,185.7,0.94,0.71,124.0,0.65,0.26,0.06,0.07,23.0,17.0,663,702,261,63,68,0.693
taxx,0.94,208.8,0.96,0.67,136.6,0.73,0.25,0.11,0.1,27.0,7.0,914,954,313,141,131,0.758
Brasco,0.94,164.1,0.9,0.7,108.9,0.59,0.3,0.04,0.06,29.0,13.0,718,798,372,55,77,0.651
reltuC,0.94,166.8,0.92,0.69,111.2,0.59,0.25,0.06,0.05,19.0,13.0,1785,1936,762,175,142,0.635
stanly,0.94,190.3,0.9,0.69,124.4,0.66,0.25,0.09,0.09,23.0,16.0,966,1068,371,139,139,0.727
ind1n,0.94,218.2,0.97,0.65,141.0,0.76,0.16,0.18,0.19,24.0,18.0,1455,1493,301,343,367,0.775
BraiNfreeZe,0.94,165.9,0.85,0.7,111.6,0.58,0.31,0.06,0.06,25.0,15.0,967,1135,520,92,106,0.682
dati,0.94,176.7,0.86,0.72,117.5,0.61,0.36,0.07,0.07,28.0,21.0,1754,2030,1031,198,211,0.711
SouhcNi,0.93,179.8,0.9,0.69,118.5,0.62,0.24,0.08,0.1,26.0,15.0,2209,2451,863,278,351,0.69
stanley,0.93,190.4,0.92,0.7,122.9,0.68,0.25,0.08,0.09,25.0,11.0,1963,2131,721,225,263,0.738
dimaxx,0.93,179.1,0.89,0.71,115.5,0.62,0.33,0.07,0.09,21.0,14.0,2092,2351,1105,228,291,0.699
beo,0.93,214.8,0.98,0.67,136.3,0.75,0.21,0.14,0.16,25.0,24.0,1117,1136,308,204,231,0.764
Deadly10,0.93,214.7,0.96,0.65,140.1,0.74,0.17,0.18,0.16,26.0,10.0,2612,2722,584,629,553,0.775
nasK,0.93,184.3,0.85,0.69,124.4,0.61,0.31,0.08,0.09,22.0,20.0,1145,1341,574,147,165,0.719
K1te,0.93,184.3,0.9,0.69,122.7,0.64,0.3,0.07,0.07,23.0,14.0,926,1029,434,100,100,0.708
6sonya,0.93,178.4,0.89,0.69,119.8,0.63,0.32,0.06,0.07,26.0,9.0,1589,1779,798,151,177,0.708
Kleimon,0.93,222.1,0.92,0.68,145.0,0.74,0.23,0.14,0.17,23.0,14.0,1537,1672,477,282,349,0.802
Legolas,0.93,189.6,0.93,0.66,123.0,0.69,0.17,0.12,0.12,29.0,12.0,942,1012,231,160,159,0.745
Moosey,0.93,216.2,0.97,0.69,140.9,0.73,0.23,0.12,0.12,20.0,14.0,1160,1195,366,187,192,0.747
ROY,0.93,176.6,0.87,0.7,114.9,0.61,0.32,0.07,0.09,22.0,14.0,4252,4894,2216,464,608,0.701
Geni,0.93,183.1,0.87,0.68,119.3,0.64,0.3,0.08,0.11,25.0,14.0,1250,1440,596,157,208,0.734
Ant,0.93,196.0,0.91,0.65,130.0,0.68,0.24,0.09,0.11,29.0,18.0,700,769,245,88,117,0.747
contii,0.93,200.9,0.9,0.7,129.8,0.68,0.27,0.09,0.11,19.0,14.0,3035,3355,1211,417,478,0.755
Limpe,0.93,218.6,0.99,0.64,142.1,0.77,0.17,0.18,0.19,23.0,12.0,1586,1608,348,381,391,0.778
nickszxz,0.93,180.0,0.87,0.7,121.8,0.63,0.37,0.06,0.09,25.0,14.0,654,754,387,63,90,0.721
Rafaaaa,0.93,213.2,0.96,0.71,136.8,0.73,0.22,0.11,0.12,25.0,20.0,1378,1430,409,203,235,0.755
bENITA,0.93,193.7,0.89,0.69,128.0,0.65,0.33,0.09,0.11,24.0,18.0,2523,2838,1269,366,433,0.735
Igaum,0.93,184.1,0.91,0.66,120.9,0.63,0.24,0.07,0.1,19.0,18.0,801,879,302,89,133,0.687
HyP,0.93,178.7,0.9,0.72,113.3,0.62,0.35,0.07,0.08,19.0,15.0,2314,2581,1334,260,239,0.686
Pro,0.93,169.6,0.87,0.71,117.1,0.59,0.29,0.05,0.06,25.0,14.0,1859,2143,905,145,175,0.685
Sephia,0.93,200.0,0.94,0.69,130.6,0.71,0.29,0.1,0.11,34.0,17.0,1927,2042,784,274,306,0.754
Raigard,0.93,197.1,0.9,0.67,124.8,0.68,0.3,0.1,0.13,21.0,17.0,1665,1857,747,256,312,0.754
lunah,0.93,213.3,0.95,0.67,142.6,0.75,0.24,0.13,0.14,28.0,15.0,1865,1968,596,314,339,0.793
GangPin,0.93,190.8,0.91,0.71,126.8,0.66,0.31,0.09,0.11,27.0,12.0,807,890,373,113,140,0.73
Foxie,0.93,187.0,0.88,0.69,124.0,0.64,0.29,0.08,0.09,28.0,14.0,2787,3151,1258,343,370,0.729
subbey,0.93,194.4,0.93,0.69,128.0,0.68,0.26,0.07,0.08,30.0,12.0,2092,2259,794,223,233,0.735
JdFaker,0.93,178.7,0.87,0.72,115.4,0.59,0.34,0.06,0.06,17.0,13.0,1611,1850,932,159,164,0.68
benaf,0.93,190.5,0.9,0.69,126.0,0.68,0.27,0.09,0.1,25.0,12.0,921,1019,372,129,137,0.749
isla,0.93,207.0,0.97,0.69,138.9,0.72,0.22,0.12,0.09,26.0,6.0,993,1024,302,164,131,0.738
clutchyy,0.93,197.8,0.92,0.68,127.9,0.68,0.25,0.11,0.13,24.0,18.0,1626,1773,600,259,303,0.738
Rapheleen,0.93,201.2,0.92,0.7,127.7,0.68,0.32,0.09,0.1,16.0,15.0,1362,1483,633,178,205,0.739
YRSelect,0.93,191.1,0.92,0.69,127.7,0.67,0.24,0.09,0.11,20.0,11.0,1114,1215,396,139,163,0.733
GMAN,0.93,194.4,0.91,0.68,122.1,0.69,0.21,0.07,0.09,26.0,21.0,1414,1546,434,135,174,0.757
Flippsy,0.93,188.6,0.91,0.67,127.2,0.66,0.23,0.07,0.09,27.0,13.0,2054,2249,713,221,278,0.719
monSi,0.93,171.5,0.87,0.7,112.5,0.59,0.33,0.06,0.08,26.0,13.0,4558,5267,2558,466,622,0.687
WAKUZ,0.93,197.4,0.96,0.69,130.3,0.71,0.25,0.07,0.07,40.0,12.0,1171,1225,410,107,115,0.745
grimoire,0.93,193.7,0.92,0.7,126.7,0.69,0.29,0.08,0.08,37.0,14.0,1981,2148,825,219,221,0.747
Nicc,0.93,176.3,0.85,0.72,115.6,0.62,0.41,0.07,0.07,25.0,11.0,815,960,545,56,51,0.726
